sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A1gd	A1g	A1bw	A1bf	A1mm	A1ee	A1bx	5449252_A	3591_A	758820_A	1760215_A	1777556_A	758826_A	A1eb	204621_A	A1lo	A1h	758821_A	1180419_A	758749_A	1776538_A	1776701_A	887992_A	1776501_A	76715_A	A1jy	60374_A	5449259_A	60375_A	1776883_A	A1in	1777514_A	1275196_A	5449260_A	A2aa	A1dl	139081_A	59779_A	175120_A	5449261_A	139111_A	1275197_A	1776499_A	1776498_A	17915_A	1324513_A	1777613_A	A1p	60373_A	A1dv	5449262_A	1275202_A	1275205_A	15802_A	1776673_A	11589_A	2105_A	5449263_A	82588_A	5449267_A	1275204_A	3264_A	1275203_A	1777382_A	5449254_A	11417_A	3704327_A	617794_A	5449264_A	4645615_A	A1if	5449255_A	139101_A	1777377_A	56382_A	5449265_A	17921_A	17912_A	483882_A	3881_A	C3	C3k	C50a	C3ba	C50f	C50b	C3dq	C3a	C21ab	C29	C3b	C21	C21cf	C3gj	C3bo	C50q	C3cz	C3bm	C3bd	C3.10	C50aj	C3ad	C3acr	C3nc	C39ab	C3ah	C3ty	20959_C	412_C	C3uq	183_C	C3jv	C3fj	21264_C	C3ih	40851_C	C3ng	C3vy	3698_C	C3bp	C3jq	C3nf	C3gl	C15sy	40847_C	40995_C	C3abw	C3na	160_C	21810_C	C3au	49135_C	C1	C3fv	37133_C	C3fc	C3cp	C3db	21205_C	911558_C	C3tq	C3of	C3bh	21201_C	C21ba	37134_C	2091_C	C3ey	C42co	21167_C	C50ba	C3acq	C3mn	C21bq	C3vx	39300_C	20931_C	C3uv	37139_C	C42.2	1961927_C	9832_C	C50v	47060_C	C3rn	21185_C	48091_C	C3st	37289_C	5438339_C	C3fl	1067351_C	21170_C	64968_C	39517_C	20942_C	C21az	21173_C	41100_C	C3su	46988_C	C3my	C50cq	21274_C	41020_C	C31	912344_C	C3le	21193_C	C3yl	170538_C	C50ah	21188_C	C42u	C3wg	C3js	C3fn	1379135_C	C3f	C3nb	C3vt	C1b	42536_C	46984_C	21216_C	46980_C	1348425_C	C1c	37215_C	C42a	C3ij	434818_C	1871_C	21206_C	120340_C	C3fk	1348449_C	C3ae	C50p	42290_C	41068_C	C54b	465_C	21177_C	40758_C	21190_C	C3ua	C3ea	21207_C	21259_C	20894_C	21179_C	21184_C	928892_C	C50at	21174_C	135606_C	C3jr	C3vi	47056_C	37348_C	C3xs	2164_C	C3bj	1698440_C	49895_C	41080_C	924740_C	21813_C	1343691_C	21210_C	C1az	5438392_C	267574_C	C115l	260677_C	1964092_C	C50y	C3lr	21250_C	51_C	21212_C	C41p	C50aq	1961928_C	C1bz	267289_C	21217_C	C42ci	21181_C	C3h	1968550_C	37202_C	109758_C	5438312_C	60364_C	C115k	21302_C	1354314_C	C1au	1346_C	C15do	C50az	C72k	C42ch	738950_C	915103_C	21133_C	C3us	C3pi	21225_C	C3xu	21670_C	C42ay	3279782_C	C3cv	334_C	C115d	21035_C	20998_C	267256_C	424330_C	C42bt	C3ew	C3tn	C45f	20943_C	C3zl	C3tc	C3ur	283640_C	21347_C	70_C	1983539_C	C50bl	25556_C	1714_C	46032_C	46999_C	C42az	1443789_C	C42bu	C45e	51896_C	21215_C	32907_C	3638_C	C3up	1351851_C	930666_C	126131_C	C3.8	20964_C	C1al	C3at	101053_C	267543_C	2538_C	928036_C	5449266_C	C3lu	51075_C	C45i	1360036_C	21199_C	52987_C	C3j	48215_C	41083_C	C3ck	426212_C	266266_C	49227_C	C17ba	1961933_C	23943_C	C50ai	41019_C	21477_C	C42cc	C3hv	1304993_C	C3ss	945696_C	128275_C	C3or	21812_C	42218_C	37158_C	41090_C	C3gm	756108_C	419029_C	C3wf	47448_C	C3uw	47449_C	21191_C	2293527_C	C3av	21230_C	24569_C	1078656_C	267112_C	120254_C	1382824_C	5438332_C	5449258_C	5449257_C	5449256_C	22285_C	20945_C	3339_C	60368_C	21043_C	60365_C	21052_C	C1bt	873_C	2623238_C	1079692_C	40787_C	D1	134713_D	277011_D	31233_D	D17d	D1jw	D1r	D17e	23241_D	451775_D	D17r	D17i	D2	5449253_D	D17s	D17c	3214755_D	G3a	G3ai
227528	A078-24	A078-24_R1.fastq.gz	23f008897542763a2b3810d85aba56e4a3367314f8be919ad5dfab68086afa4e	A078-24_R2.fastq.gz	d6c14535cbee75c1893d938947babb51beab9ae3e5e2dfb473cfd5946b388d43	1202	20250512T111116_marzoma1	139526	106362	2886	106353	2884	9	2	0	0	91902	26	0	0	2725	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	22.16641000	155.46390000	20240219	9.032258064516128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21829	22385	5762	6409	5219	0	4568	4545	3202	575	2131	1468	1129	1102	0	1368	1335	0	832	756	906	1328	1113	695	0	0	0	0	705	520	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227544	A091-24	A091-24_R1.fastq.gz	95c2c9fae4b9892493283b8f06219c34e289dbe3330696ece29815b46411379e	A091-24_R2.fastq.gz	778d8e824b1abec918c32d908f56f504cf01dfae1110809ed0384a59d968652d	1202	20250512T111116_marzoma1	105640	79940	2091	79937	2090	3	1	0	0	70035	27	0	0	2917	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.25323000	155.76216000	20240220	3.5483870967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13621	23392	5254	3848	3060	0	2841	2526	2169	659	1133	822	832	959	0	1236	1262	0	801	484	524	605	0	357	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227786	A327-24	A327-24_R1.fastq.gz	1b61dc058c874ab0819c2799bf0af2ab4710b80c218e923cbf4f31270d2b355a	A327-24_R2.fastq.gz	b98df8342573b976374dd6a3db11854ff0af2c5d2c0663ef4738aad5b7a8ef92	1202	20250512T111116_marzoma1	75846	56063	1706	56023	1700	37	5	3	1	50804	27	0	0	2209	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.96833300	149.90667000	20240714	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7891	17076	3657	3715	2325	0	2605	1861	1723	877	1035	579	515	0	0	1010	575	0	503	0	668	475	459	0	0	509	0	617	0	0	0	272	0	343	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	265	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227718	A259-24	A259-24_R1.fastq.gz	e4f95be8b16908a93217501522bf588c39934e684d5f6367b4db94e6a06bcf65	A259-24_R2.fastq.gz	e171e1122564fcd27764257889a27c4ff3c90b0fc1a8bbb1a4c89b92657b8291	1202	20250512T111116_marzoma1	151084	114469	3047	114436	3042	33	5	0	0	99231	28	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	21.91194000	153.59119000	20240303	5.7	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17195	31824	3983	7296	5554	0	6028	5296	2712	1712	1912	1478	1220	1232	0	1203	491	0	0	810	1198	0	1184	637	0	0	0	0	0	0	0	1173	0	0	0	0	0	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2075	0	0	0	0	0	0	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5
227723	A264-24	A264-24_R1.fastq.gz	fb5537974980baac414d54337ce3a829d688f9b11d5499c05b184aaaac03fd46	A264-24_R2.fastq.gz	5a1e6e6d9387c28d9986a9af851ab454478092daca3e2c465a522d10d9ad983f	1202	20250512T111116_marzoma1	71127	53411	1630	53374	1626	37	4	0	0	48600	29	0	0	1452	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.20926000	149.99590000	20240710	11.1	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6626	15988	3735	3966	2376	0	2841	1970	1330	871	1213	419	353	327	0	1179	416	0	368	0	931	491	533	0	0	501	0	618	0	0	0	405	0	302	0	0	0	295	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227520	A070-24	A070-24_R1.fastq.gz	3b59a79290557584757a53cf04eaad71d69b0cb357b25f407d2bec89217da4a7	A070-24_R2.fastq.gz	dcc96c4c4135e172cd13b8a2cb0576fa78253de528cd22c7357cf77ae496ac43	1202	20250512T111116_marzoma1	100791	76440	2160	76428	2157	12	3	0	0	67780	24	0	0	2258	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	22.18667000	155.17049000	20240218	11.612903225806452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11579	19844	3932	5683	3518	0	4104	3549	1632	1688	1994	664	516	511	0	1376	1214	0	804	362	1086	590	876	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227486	A040-24	A040-24_R1.fastq.gz	01bf697402d205e07f3d80f301745ae6a4c0367d3a61df4056b5ab61f30d61dc	A040-24_R2.fastq.gz	8f17ab3d7122f7bba79639d60d525511ef85301eff572ba5929f149b37385480	1202	20250512T111116_marzoma1	157631	120257	3140	120253	3139	4	1	0	0	104993	25	0	0	3806	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	23.24515000	155.54097000	20240217	12.258064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22414	31371	8370	5762	4698	0	4276	3607	3882	0	1899	1405	1282	1412	0	1681	2464	0	1510	804	672	1429	0	575	562	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2523	0	0	0	0	0	0	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227517	A067-24	A067-24_R1.fastq.gz	d1534f55a453ef4f691992147bebc6ad213ee9c3579e36d0dab00f3cce82bcd8	A067-24_R2.fastq.gz	cb98a625bcdd321b8192e3d408c7689c9faf0d3e3cb0d4dafbfe653d1c3c5f73	1202	20250512T111116_marzoma1	89988	68208	1981	68208	1981	0	0	0	0	60815	26	0	0	3265	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	22.18667000	155.17049000	20240218	12.580645161290322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13209	18740	5369	2865	2275	0	1998	1783	2583	0	1015	713	754	824	0	685	1324	0	669	427	0	676	0	312	306	351	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227580	A125-24	A125-24_R1.fastq.gz	892249d8982ccc2e912a3888492a75ca0ae361216e6ceb401461df7cb1c7229d	A125-24_R2.fastq.gz	67410df7778315d6ca5361f1d599ff2cb36955e3e8fab617b007b645924d7b83	1202	20250512T111116_marzoma1	86221	64627	1868	64609	1865	18	3	0	0	59233	29	0	0	2666	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.42651000	155.85326000	20240223	8.709677419354838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7551	22516	5273	4012	2254	0	2331	1698	1709	973	1148	450	469	391	0	1358	1031	0	881	0	572	508	0	0	0	568	0	605	0	0	0	0	0	326	0	0	0	301	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	296	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227490	A043-24	A043-24_R1.fastq.gz	122b7c93bc08df52b732a39f39fa0a87f5eafcc5871dc112c643c114d18ad29c	A043-24_R2.fastq.gz	4b26d9e052a452698974c0ed72d4af67a85967b0c681c157e291efd5e87a44f7	1202	20250512T111116_marzoma1	106159	80803	2156	80796	2155	7	1	0	0	71305	30	0	0	1717	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	23.24515000	155.54097000	20240217	10.32258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16566	19414	4176	4456	3393	0	3185	3128	2107	771	1541	1208	1041	1090	0	776	1078	0	826	641	496	585	604	509	0	0	523	0	502	403	0	0	374	0	355	358	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
